STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 4:03,FM-16,BKN:07 13 OVC:08 21,6,BR:1 ||,74,23.3,72,22.1,71,21.7,91,0,0,,29.85,,,,,30.02,,,,,,,,,,452,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 4:51,FM-15,BKN:07 12 OVC:08 18,5,BR:1 ||,74,23.3,72,22.5,72,22.2,94,0,0,,29.86,,,30,0.01,30.03,,,,,,,,,,452,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 5:07,FM-16,OVC:08 15,4,BR:1 ||,74,23.3,72,22.1,71,21.7,91,3,VRB,,29.86,,,,,30.03,,,,,,,,,,452,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 5:23,FM-16,BKN:07 13 OVC:08 18,5,BR:1 ||,74,23.3,72,22.1,71,21.7,91,0,0,,29.87,,,,,30.04,,,,,,,,,,452,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 5:30,FM-16,OVC:08 15,5,BR:1 ||,74,23.3,72,22.1,71,21.7,91,5,VRB,,29.86,,,,,30.03,,,,,,,,,,452,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 5:51,FM-15,BKN:07 15 OVC:08 22,5,BR:1 ||,74,23.3,72,22.1,71,21.7,91,3,VRB,,29.86,,,30,0,30.03,,,,,,,,,,452,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 6:51,FM-15,BKN:07 14 OVC:08 21,4,BR:1 ||,75,23.9,73,22.6,72,22.2,90,0,0,,29.87,3,,30.01,0,30.04,,,,,,,,,,452,1912,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 7:16,FM-16,SCT:04 14 BKN:07 20 OVC:08 40,5,-RA:02 BR:1 |RA:61 |,75,23.9,73,22.6,72,22.2,90,3,VRB,,29.88,,,,0,30.05,,,,,,,,,,452,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 7:51,FM-15,SCT:04 15 BKN:07 26 OVC:08 60,4,BR:1 ||,75,23.9,73,22.6,72,22.2,90,5,VRB,,29.88,,,30.02,0,30.05,,,,,,,,,,452,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 8:31,FM-16,FEW:02 13 BKN:07 70 OVC:08 90,7,,76,24.4,72,22.4,71,21.7,85,10,150,,29.87,,,,,30.04,,,,,,,,,,452,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 8:51,FM-15,FEW:02 20 BKN:07 29 OVC:08 90,7,,76,24.4,72,22.4,71,21.7,85,5,VRB,,29.87,,,30.01,0,30.04,,,,,,,,,,452,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 9:27,FM-16,SCT:04 20 BKN:07 31 OVC:08 49,4,-RA:02 BR:1 |RA:61 |,74,23.3,72,22.5,72,22.2,94,7,150,,29.87,,,,0.03,30.04,,,,,,,,,,452,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 9:39,FM-16,SCT:04 20 BKN:07 24 OVC:08 50,6,BR:1 ||,75,23.9,72,22.2,71,21.7,88,9,VRB,,29.87,,,,0.03,30.04,,,,,,,,,,452,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 9:51,FM-15,BKN:07 20 BKN:07 30 OVC:08 42,6,HZ:7 |FU:05 |HZ:05,76,24.4,72,22.1,70,21.1,82,8,VRB,,29.87,3,,30.01,0.03,30.04,,,,,,,,,,452,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 10:16,FM-16,SCT:04 19 BKN:07 60,7,,77,25,73,22.6,71,21.7,82,7,VRB,,29.88,,,,,30.05,,,,,,,,,,452,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 10:49,FM-16,SCT:04 20 BKN:07 26 OVC:08 90,7,,75,24,71,21.9,70,21,83,6,150,,29.88,,,,,30.05,,,,,,,,,,452,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 10:51,FM-15,SCT:04 20 BKN:07 26 OVC:08 90,7,,76,24.4,72,22.1,70,21.1,82,5,VRB,,29.88,,,30.02,0,30.05,,,,,,,,,,452,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 11:09,FM-16,SCT:04 16 OVC:08 25,2,-RA:02 BR:1 |RA:61 |,75,23.9,72,22.2,71,21.7,88,7,VRB,,29.88,,,,0.02,30.05,,,,,,,,,,452,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 11:29,FM-16,SCT:04 14 BKN:07 20 OVC:08 36,1.5,-RA:02 BR:1 |RA:61 |,74,23.3,72,22.5,72,22.2,94,8,140,,29.87,,,,0.07,30.04,,,,,,,,,,452,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 11:39,FM-16,SCT:04 14 BKN:07 21 OVC:08 39,3,-RA:02 BR:1 |RA:61 |,75,23.9,73,22.6,72,22.2,90,9,140,,29.87,,,,0.09,30.04,,,,,,,,,,452,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 11:51,FM-15,FEW:02 13 BKN:07 17 OVC:08 70,5,BR:1 ||,75,23.9,73,23,73,22.8,94,,,,29.87,,,30.01,0.09,30.04,,,,,,,,,,452,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 12:51,FM-15,BKN:07 17 BKN:07 28 OVC:08 60,7,,76,24.4,72,22.4,71,21.7,85,0,0,,29.86,,,30.01,0,30.03,,,,,,,,,,452,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 13:00,FM-16,SCT:04 17 BKN:07 30 OVC:08 60,7,,76,24.4,72,22.4,71,21.7,85,5,VRB,,29.86,,,,,30.03,,,,,,,,,,452,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 13:43,FM-16,BKN:07 22 BKN:07 29 OVC:08 44,8,,77,25,73,22.6,71,21.7,82,5,VRB,,29.86,,,,,30.03,,,,,,,,,,452,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 13:51,FM-15,SCT:04 22 OVC:08 29,8,,77,25,73,22.6,71,21.7,82,5,VRB,,29.86,,,30,0,30.03,,,,,,,,,,452,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 14:02,FM-16,SCT:04 22 OVC:08 30,8,,76,24.4,72,22.4,71,21.7,85,5,VRB,,29.86,,,,,30.03,,,,,,,,,,452,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 14:46,FM-16,BKN:07 27 OVC:08 32,9,,79,26,73,22.7,70,21,74,0,0,,29.84,,,,,30.01,,,,,,,,,,452,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 14:51,FM-15,BKN:07 27 OVC:08 32,8,,77,25,72,22.3,70,21.1,79,5,VRB,,29.84,,,29.98,0,30.01,,,,,,,,,,452,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 15:16,FM-16,SCT:04 25 OVC:08 31,8,,77,25,72,22.3,70,21.1,79,3,VRB,,29.84,,,,,30.01,,,,,,,,,,452,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 15:32,FM-16,BKN:07 23 OVC:08 30,8,,77,25,72,22.3,70,21.1,79,5,VRB,,29.84,,,,,30.01,,,,,,,,,,452,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 15:51,FM-15,BKN:07 22 BKN:07 39 OVC:08 47,8,,78,25.6,72,22.5,70,21.1,76,,,,29.84,5,,29.99,0,30.01,,,,,,,,,,452,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 16:51,FM-15,OVC:08 20,8,,76,24.4,72,22.4,71,21.7,85,6,VRB,,29.85,,,29.99,0.01,30.02,,,,,,,,,,452,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 17:51,FM-15,OVC:08 15,7,-RA:02 |RA:61 |,76,24.4,72,22.4,71,21.7,85,6,VRB,,29.84,,,29.98,0,30.01,,,,,,,,,,452,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 18:06,FM-16,OVC:08 14,8,,76,24.4,72,22.4,71,21.7,85,7,VRB,,29.85,,,,0,30.02,,,,,,,,,,452,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 18:51,FM-15,OVC:08 12,10,,75,23.9,71,21.9,70,21.1,84,6,130,,29.85,3,,29.99,0,30.02,,,,,,,,,,452,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 19:51,FM-15,BKN:07 11 OVC:08 20,10,,75,23.9,71,21.9,70,21.1,84,5,100,,29.86,,,30,0,30.03,,,,,,,,,,453,1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 20:07,FM-16,SCT:04 14 BKN:07 20 OVC:08 26,10,,75,23.9,71,21.5,69,20.6,82,6,VRB,,29.87,,,,,30.04,,,,,,,,,,453,1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 20:16,FM-16,BKN:07 14 OVC:08 22,10,,75,23.9,71,21.5,69,20.6,82,8,VRB,,29.87,,,,,30.04,,,,,,,,,,453,1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 20:35,FM-16,FEW:02 8 OVC:08 14,0.75,-RA:02 |RA:61 |,74,23.3,70,21.3,69,20.6,85,7,VRB,,29.9,,,,0,30.07,,,,,,,,,,453,1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 20:51,FM-15,FEW:02 9 BKN:07 14 OVC:08 42,1.25,-RA:02 BR:1 |RA:61 |,72,22.2,70,21.4,70,21.1,94,6,300,,29.88,,,30.03,0.82,30.05,,,,,,,,,,453,1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 20:55,FM-16,BKN:07 9 BKN:07 16 OVC:08 42,2.5,-RA:02 BR:1 |RA:61 |,72,22.2,70,21.4,70,21.1,94,0,0,,29.88,,,,0.01,30.05,,,,,,,,,,453,1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 21:04,FM-16,BKN:07 9 OVC:08 12,4,-RA:02 BR:1 |RA:61 |,72,22.2,70,21.4,70,21.1,94,6,VRB,,29.88,,,,0.01,30.05,,,,,,,,,,453,1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 21:49,FM-16,OVC:08 10,3,RA:02 BR:1 |RA:62 |,72,22,70,21.4,70,21,94,7,VRB,,29.89,,,,,30.06,,,,,,,,,,453,1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 21:51,FM-15,OVC:08 10,3,RA:02 BR:1 |RA:62 |,72,22.2,70,21.4,70,21.1,94,8,VRB,,29.89,1,,30.04,0.04,30.06,,,,,,,,,,453,1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 22:51,FM-15,OVC:08 10,6,-RA:02 BR:1 |RA:61 |,71,21.7,70,20.8,69,20.6,94,6,80,,29.9,,,30.04,0.04,30.07,,,,,,,,,,453,1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 23:25,FM-16,OVC:08 9,5,-RA:02 BR:1 |RA:61 |,71,21.7,70,20.8,69,20.6,94,7,60,,29.91,,,,0.03,30.08,,,,,,,,,,453,1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 23:51,FM-15,OVC:08 9,3,-RA:02 BR:1 |RA:61 |,71,21.7,69,20.4,68,20,90,8,VRB,,29.9,,,30.04,0.04,30.07,78,71,74,-2.6,,,,0,9,453,1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,7/31/16 23:59,SOD,,,,,,,,,,,,,,,,,,,,78,71,74,-2.6,,71,72,0,9,453,1911,RA:16 BR:13 HZ:08,1.08,0,0,29.86,30,4.3,20,120,14,120,86.3,71.1,78.7,,,,,,29.8,29.95,,,2.2,2.3,2.2,2.42,7.02,,,0,,0,,10,0,0,0,,,,,-9999,-9999,,-9999,-9999,0,436s,0,81s,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,8/1/16 0:51,FM-15,OVC:08 8,8,,71,21.7,69,20.4,68,20,90,7,80,,29.89,8,,30.03,0,30.06,,,,,,,,,,453,1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,8/1/16 1:51,FM-15,OVC:08 7,7,,70,21.1,69,20.3,68,20,93,5,80,,29.88,,,30.02,0,30.05,,,,,,,,,,453,1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,8/1/16 2:31,FM-16,BKN:07 10 OVC:08 19,9,,70,21.1,68,19.9,67,19.4,90,,,,29.88,,,,,30.05,,,,,,,,,,453,1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,8/1/16 2:51,FM-15,BKN:07 11 OVC:08 20,9,,70,21.1,68,19.9,67,19.4,90,8,60,,29.88,,,30.02,0,30.05,,,,,,,,,,453,1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,8/1/16 3:18,FM-16,OVC:08 9,9,,70,21.1,68,19.9,67,19.4,90,8,VRB,,29.88,,,,,30.05,,,,,,,,,,453,1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,8/1/16 3:37,FM-16,BKN:07 10 OVC:08 18,10,,70,21.1,68,19.9,67,19.4,90,10,70,,29.89,,,,,30.06,,,,,,,,,,453,1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,8/1/16 3:51,FM-15,BKN:07 10 OVC:08 18,10,,70,21.1,68,19.9,67,19.4,90,7,VRB,,29.89,3,,30.03,0,30.06,,,,,,,,,,453,1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,8/1/16 4:08,FM-16,OVC:08 9,9,,70,21.1,68,19.9,67,19.4,90,0,0,,29.89,,,,,30.06,,,,,,,,,,453,1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,8/1/16 4:44,FM-16,OVC:08 10,10,,70,21.1,68,19.9,67,19.4,90,7,VRB,,29.9,,,,,30.07,,,,,,,,,,453,1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,8/1/16 4:51,FM-15,BKN:07 10 OVC:08 14,10,,70,21.1,67,19.5,66,18.9,87,13,70,,29.91,,,30.05,0,30.08,,,,,,,,,,453,1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,8/1/16 5:34,FM-16,OVC:08 9,9,,70,21.1,67,19.5,66,18.9,87,9,80,,29.91,,,,,30.08,,,,,,,,,,453,1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,8/1/16 5:51,FM-15,OVC:08 9,7,,70,21.1,67,19.5,66,18.9,87,6,70,,29.92,,,30.06,0,30.09,,,,,,,,,,453,1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,8/1/16 6:51,FM-15,OVC:08 9,7,,70,21.1,67,19.5,66,18.9,87,8,70,,29.93,1,,30.07,0,30.1,,,,,,,,,,453,1911,,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,8/1/16 7:20,FM-16,OVC:08 10,8,,70,21.1,67,19.2,65,18.3,84,8,80,,29.92,,,,,30.09,,,,,,,,,,453,1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,8/1/16 7:51,FM-15,OVC:08 12,9,,70,21.1,67,19.2,65,18.3,84,9,70,,29.93,,,30.07,0,30.1,,,,,,,,,,453,1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
